"","Maker","Genmodel","year","sales"
"560","PORSCHE","PORSCHE 718 BOXSTER",2020,297
"561","PORSCHE","PORSCHE 718 CAYMAN",2020,651
"562","PORSCHE","PORSCHE 911",2020,1915
"563","PORSCHE","PORSCHE 918",2020,0
"564","PORSCHE","PORSCHE BOXSTER",2020,157
"565","PORSCHE","PORSCHE CAYENNE",2020,2868
"566","PORSCHE","PORSCHE CAYMAN",2020,201
"567","PORSCHE","PORSCHE MACAN",2020,3780
"568","PORSCHE","PORSCHE PANAMERA",2020,495
"569","PROTON","PROTON GEN 2",2020,0
"570","PROTON","PROTON IMPIAN",2020,0
"571","PROTON","PROTON PERSONA",2020,0
"572","PROTON","PROTON SATRIA",2020,0
"573","PROTON","PROTON SAVVY",2020,0
"574","PROTON","PROTON WIRA",2020,0
"575","RENAULT","RENAULT CAPTUR",2020,12853
"576","RENAULT","RENAULT CLIO",2020,10568
"577","RENAULT","RENAULT ESPACE",2020,0
"578","RENAULT","RENAULT FLUENCE",2020,0
"579","RENAULT","RENAULT GRAND SCENIC",2020,262
"580","RENAULT","RENAULT KADJAR",2020,8029
"581","RENAULT","RENAULT KANGOO",2020,1
"582","RENAULT","RENAULT KOLEOS",2020,488
"583","RENAULT","RENAULT LAGUNA",2020,0
"584","RENAULT","RENAULT MASTER",2020,208
"585","RENAULT","RENAULT MEGANE",2020,1100
"586","RENAULT","RENAULT MODUS",2020,0
"587","RENAULT","RENAULT SCENIC",2020,8
"588","RENAULT","RENAULT TRAFIC",2020,794
"589","RENAULT","RENAULT TWINGO",2020,0
"590","RENAULT","RENAULT TWIZY",2020,1
"591","RENAULT","RENAULT VEL SATIS",2020,0
"592","RENAULT","RENAULT WIND ROADSTER",2020,0
"593","RENAULT","RENAULT ZOE",2020,6279
"594","Reva","Reva G-WIZ",2020,0
"595","ROLLS ROYCE","ROLLS ROYCE CORNICHE",2020,0
"596","ROLLS ROYCE","ROLLS ROYCE DAWN",2020,50
"597","ROLLS ROYCE","ROLLS ROYCE GHOST",2020,64
"598","ROLLS ROYCE","ROLLS ROYCE PHANTOM",2020,29
"599","ROLLS ROYCE","ROLLS ROYCE SILVER SERAPH",2020,0
"600","ROLLS ROYCE","ROLLS ROYCE WRAITH",2020,31
"601","ROVER","ROVER 25",2020,0
"602","ROVER","ROVER 45",2020,0
"603","ROVER","ROVER 75",2020,0
"604","ROVER","ROVER CITYROVER",2020,0
"605","ROVER","ROVER MINI",2020,0
"606","ROVER","ROVER STREETWISE",2020,0
"607","SAAB","SAAB 9-3",2020,0
"608","SAAB","SAAB 9-5",2020,0
"609","SANTANA","SANTANA PS10",2020,0
"610","SEAT","SEAT ALHAMBRA",2020,768
"611","SEAT","SEAT ALTEA",2020,0
"612","SEAT","SEAT ARONA",2020,10508
"613","SEAT","SEAT AROSA",2020,0
"614","SEAT","SEAT ATECA",2020,7565
"615","SEAT","SEAT CORDOBA",2020,0
"616","SEAT","SEAT EXEO",2020,0
"617","SEAT","SEAT IBIZA",2020,8253
"618","SEAT","SEAT LEON",2020,13516
"619","SEAT","SEAT MII",2020,297
"620","SEAT","SEAT TARRACO",2020,2777
"621","SEAT","SEAT TOLEDO",2020,0
"622","SKODA","SKODA CITIGO",2020,278
"623","SKODA","SKODA FABIA",2020,9326
"624","SKODA","SKODA FELICIA",2020,0
"625","SKODA","SKODA KAROQ",2020,12213
"626","SKODA","SKODA KODIAQ",2020,7310
"627","SKODA","SKODA OCTAVIA",2020,11363
"628","SKODA","SKODA RAPID",2020,0
"629","SKODA","SKODA ROOMSTER",2020,0
"630","SKODA","SKODA SCALA",2020,3050
"631","SKODA","SKODA SUPERB",2020,4779
"632","SKODA","SKODA YETI",2020,0
"633","SMART","SMART CITY",2020,0
"634","SMART","SMART FORFOUR",2020,703
"635","SMART","SMART FORTWO",2020,598
"636","SMART","SMART ROADSTER",2020,0
"637","SSANGYONG","SSANGYONG KORANDO",2020,724
"638","SSANGYONG","SSANGYONG KYRON",2020,0
"639","SSANGYONG","SSANGYONG MUSSO",2020,0
"640","SSANGYONG","SSANGYONG REXTON",2020,202
"641","SSANGYONG","SSANGYONG RODIUS",2020,4
"642","SSANGYONG","SSANGYONG TIVOLI",2020,496
"643","SUBARU","SUBARU BRZ",2020,24
"644","SUBARU","SUBARU FORESTER",2020,206
"645","SUBARU","SUBARU IMPREZA",2020,11
"646","SUBARU","SUBARU JUSTY",2020,0
"647","SUBARU","SUBARU LEGACY",2020,1
"648","SUBARU","SUBARU LEVORG",2020,64
"649","SUBARU","SUBARU OUTBACK",2020,240
"650","SUBARU","SUBARU WRX",2020,0
"651","SUBARU","SUBARU XV",2020,318
"652","SUZUKI","SUZUKI ALTO",2020,0
"653","SUZUKI","SUZUKI BALENO",2020,0
"654","SUZUKI","SUZUKI CELERIO",2020,0
"655","SUZUKI","SUZUKI GRAND VITARA",2020,0
"656","SUZUKI","SUZUKI IGNIS",2020,3924
"657","SUZUKI","SUZUKI JIMNY",2020,862
"658","SUZUKI","SUZUKI KIZASHI",2020,0
"659","SUZUKI","SUZUKI LIANA",2020,0
"660","SUZUKI","SUZUKI SPLASH",2020,0
"661","SUZUKI","SUZUKI SWIFT",2020,7975
"662","SUZUKI","SUZUKI SX4",2020,877
"663","SUZUKI","SUZUKI VITARA",2020,5141
"664","SUZUKI","SUZUKI WAGON R+",2020,0
"665","TATA","TATA SAFARI",2020,0
"666","TESLA","TESLA MODEL 3",2020,22120
"667","TESLA","TESLA MODEL S",2020,889
"668","TESLA","TESLA MODEL X",2020,1502
"669","TOYOTA","TOYOTA 4-RUNNER",2020,0
"670","TOYOTA","TOYOTA AURIS",2020,0
"671","TOYOTA","TOYOTA AVENSIS",2020,0
"672","TOYOTA","TOYOTA AYGO",2020,16537
"673","TOYOTA","TOYOTA CAMRY",2020,398
"674","TOYOTA","TOYOTA CELICA",2020,0
"675","TOYOTA","TOYOTA C-HR",2020,16351
"676","TOYOTA","TOYOTA COROLLA",2020,17817
"677","TOYOTA","TOYOTA ESTIMA",2020,0
"678","TOYOTA","TOYOTA GRANVIA",2020,0
"679","TOYOTA","TOYOTA GT86",2020,250
"680","TOYOTA","TOYOTA HIACE",2020,0
"681","TOYOTA","TOYOTA HILUX",2020,0
"682","TOYOTA","TOYOTA IQ",2020,0
"683","TOYOTA","TOYOTA LANDCRUISER",2020,341
"684","TOYOTA","TOYOTA MR2",2020,0
"685","TOYOTA","TOYOTA PICNIC",2020,0
"686","TOYOTA","TOYOTA PREVIA",2020,0
"687","TOYOTA","TOYOTA PRIUS",2020,1650
"688","TOYOTA","TOYOTA PRIUS+",2020,2723
"689","TOYOTA","TOYOTA PROACE",2020,431
"690","TOYOTA","TOYOTA RAV4",2020,12450
"691","TOYOTA","TOYOTA SOARER",2020,0
"692","TOYOTA","TOYOTA STARLET",2020,0
"693","TOYOTA","TOYOTA SUPRA",2020,259
"694","TOYOTA","TOYOTA URBAN CRUISER",2020,0
"695","TOYOTA","TOYOTA VERSO",2020,0
"696","TOYOTA","TOYOTA YARIS",2020,20813
"697","TVR","TVR CERBERA",2020,0
"698","TVR","TVR SAGARIS",2020,0
"699","TVR","TVR T350",2020,0
"700","TVR","TVR TUSCAN",2020,0
"701","VAUXHALL","VAUXHALL ADAM",2020,0
"702","VAUXHALL","VAUXHALL AGILA",2020,0
"703","VAUXHALL","VAUXHALL AMPERA",2020,0
"704","VAUXHALL","VAUXHALL ANTARA",2020,0
"705","VAUXHALL","VAUXHALL ASTRA",2020,6020
"706","VAUXHALL","VAUXHALL CASCADA",2020,0
"707","VAUXHALL","VAUXHALL COMBO",2020,3196
"708","VAUXHALL","VAUXHALL CORSA",2020,45080
"709","VAUXHALL","VAUXHALL CROSSLAND",2020,18139
"710","VAUXHALL","VAUXHALL FRONTERA",2020,0
"711","VAUXHALL","VAUXHALL GRANDLAND",2020,18195
"712","VAUXHALL","VAUXHALL INSIGNIA",2020,1325
"713","VAUXHALL","VAUXHALL MERIVA",2020,0
"714","VAUXHALL","VAUXHALL MOKKA",2020,0
"715","VAUXHALL","VAUXHALL MONARO",2020,0
"716","VAUXHALL","VAUXHALL MOVANO",2020,58
"717","VAUXHALL","VAUXHALL OMEGA",2020,0
"718","VAUXHALL","VAUXHALL SIGNUM",2020,0
"719","VAUXHALL","VAUXHALL TIGRA",2020,0
"720","VAUXHALL","VAUXHALL VECTRA",2020,0
"721","VAUXHALL","VAUXHALL VIVA",2020,0
"722","VAUXHALL","VAUXHALL VIVARO",2020,216
"723","VAUXHALL","VAUXHALL VX220",2020,0
"724","VAUXHALL","VAUXHALL VXR8",2020,0
"725","VAUXHALL","VAUXHALL ZAFIRA",2020,0
"726","VOLKSWAGEN","VOLKSWAGEN ARTEON",2020,1521
"727","VOLKSWAGEN","VOLKSWAGEN BEETLE",2020,0
"728","VOLKSWAGEN","VOLKSWAGEN BORA",2020,0
"729","VOLKSWAGEN","VOLKSWAGEN CADDY",2020,266
"730","VOLKSWAGEN","VOLKSWAGEN CADDYMAXI",2020,1532
"731","VOLKSWAGEN","VOLKSWAGEN CALIFORNIA",2020,188
"732","VOLKSWAGEN","VOLKSWAGEN CARAVELLE",2020,615
"733","VOLKSWAGEN","VOLKSWAGEN CC",2020,0
"734","VOLKSWAGEN","VOLKSWAGEN EOS",2020,0
"735","VOLKSWAGEN","VOLKSWAGEN FOX",2020,0
"736","VOLKSWAGEN","VOLKSWAGEN GOLF",2020,41724
"737","VOLKSWAGEN","VOLKSWAGEN HIGH UP",2020,0
"738","VOLKSWAGEN","VOLKSWAGEN JETTA",2020,4
"739","VOLKSWAGEN","VOLKSWAGEN LOOK UP",2020,0
"740","VOLKSWAGEN","VOLKSWAGEN LUPO",2020,0
"741","VOLKSWAGEN","VOLKSWAGEN PASSAT",2020,5940
"742","VOLKSWAGEN","VOLKSWAGEN PHAETON",2020,0
"743","VOLKSWAGEN","VOLKSWAGEN POLO",2020,26210
"744","VOLKSWAGEN","VOLKSWAGEN SCIROCCO",2020,0
"745","VOLKSWAGEN","VOLKSWAGEN SHARAN",2020,1430
"746","VOLKSWAGEN","VOLKSWAGEN T-CROSS",2020,7521
"747","VOLKSWAGEN","VOLKSWAGEN TIGUAN",2020,24794
"748","VOLKSWAGEN","VOLKSWAGEN TOUAREG",2020,2224
"749","VOLKSWAGEN","VOLKSWAGEN TOURAN",2020,2138
"750","VOLKSWAGEN","VOLKSWAGEN TRANSPORTER",2020,1020
"751","VOLKSWAGEN","VOLKSWAGEN T-ROC",2020,16839
"752","VOLKSWAGEN","VOLKSWAGEN UP",2020,3302
"753","VOLKSWAGEN","VOLKSWAGEN UP BY",2020,203
"754","VOLKSWAGEN","VOLKSWAGEN URBAN",2020,0
"755","VOLKSWAGEN","VOLKSWAGEN XL1",2020,0
"756","VOLVO","VOLVO C 30",2020,0
"757","VOLVO","VOLVO C30",2020,0
"758","VOLVO","VOLVO C70",2020,0
"759","VOLVO","VOLVO S40",2020,0
"760","VOLVO","VOLVO S60",2020,1078
"761","VOLVO","VOLVO S70",2020,0
"762","VOLVO","VOLVO S80",2020,0
"763","VOLVO","VOLVO S90",2020,1025
"764","VOLVO","VOLVO V40",2020,0
"765","VOLVO","VOLVO V50",2020,0
"766","VOLVO","VOLVO V60",2020,2928
"767","VOLVO","VOLVO V70",2020,0
"768","VOLVO","VOLVO V90",2020,2353
"769","VOLVO","VOLVO XC40",2020,24281
"770","VOLVO","VOLVO XC60",2020,7694
"771","VOLVO","VOLVO XC70",2020,0
"772","VOLVO","VOLVO XC90",2020,4969
"773","ZENOS","ZENOS E10",2020,0
"774","ABARTH","ABARTH 124",2019,19
"775","ABARTH","ABARTH 500",2019,0
"776","ABARTH","ABARTH 595",2019,2866
"777","ABARTH","ABARTH 695",2019,65
"778","ABARTH","ABARTH PUNTO",2019,0
"779","ABARTH","ABARTH SPIDER",2019,223
"780","ACURA","ACURA TL",2019,0
"781","AIXAM","AIXAM 500",2019,0
"782","AIXAM","AIXAM A751",2019,0
"783","AIXAM","AIXAM COUPE",2019,0
"784","AIXAM","AIXAM CROSSLINE",2019,0
"785","AIXAM","AIXAM CROSSOVER",2019,2
"786","AIXAM","AIXAM MEGA",2019,0
"787","AIXAM","AIXAM SCOUTY",2019,0
"788","ALFA ROMEO","ALFA ROMEO 147",2019,0
"789","ALFA ROMEO","ALFA ROMEO 156",2019,0
"790","ALFA ROMEO","ALFA ROMEO 159",2019,3
"791","ALFA ROMEO","ALFA ROMEO 166",2019,0
"792","ALFA ROMEO","ALFA ROMEO 4C",2019,2
"793","ALFA ROMEO","ALFA ROMEO 8C",2019,0
"794","ALFA ROMEO","ALFA ROMEO BRERA",2019,0
"795","ALFA ROMEO","ALFA ROMEO GIULIA",2019,1392
"796","ALFA ROMEO","ALFA ROMEO GIULIETTA",2019,564
"797","ALFA ROMEO","ALFA ROMEO GT",2019,0
"798","ALFA ROMEO","ALFA ROMEO GTV",2019,0
"799","ALFA ROMEO","ALFA ROMEO MITO",2019,36
"800","ALFA ROMEO","ALFA ROMEO SPIDER",2019,0
"801","ALFA ROMEO","ALFA ROMEO STELVIO",2019,1159
"802","ALPINE","ALPINE A110",2019,149
"803","ASTON MARTIN","ASTON MARTIN CYGNET",2019,0
"804","ASTON MARTIN","ASTON MARTIN DB11",2019,326
"805","ASTON MARTIN","ASTON MARTIN DB5",2019,0
"806","ASTON MARTIN","ASTON MARTIN DB7",2019,0
"807","ASTON MARTIN","ASTON MARTIN DB9",2019,0
"808","ASTON MARTIN","ASTON MARTIN DB9O",2019,0
"809","ASTON MARTIN","ASTON MARTIN DBS",2019,287
"810","ASTON MARTIN","ASTON MARTIN RAPIDE",2019,38
"811","ASTON MARTIN","ASTON MARTIN VANQUISH",2019,37
"812","ASTON MARTIN","ASTON MARTIN VANTAGE",2019,688
"813","ASTON MARTIN","ASTON MARTIN VIRAGE",2019,0
"814","AUDI","AUDI A1",2019,19976
"815","AUDI","AUDI A2",2019,1
"816","AUDI","AUDI A3",2019,17396
"817","AUDI","AUDI A4",2019,13013
"818","AUDI","AUDI A5",2019,9572
"819","AUDI","AUDI A6",2019,9843
"820","AUDI","AUDI A7",2019,1572
"821","AUDI","AUDI A8",2019,758
"822","AUDI","AUDI ALLROAD",2019,0
"823","AUDI","AUDI E-TRON",2019,1029
"824","AUDI","AUDI Q2",2019,15487
"825","AUDI","AUDI Q3",2019,13987
"826","AUDI","AUDI Q5",2019,12148
"827","AUDI","AUDI Q7",2019,4606
"828","AUDI","AUDI Q8",2019,1813
"829","AUDI","AUDI QUATTRO",2019,0
"830","AUDI","AUDI R8",2019,131
"831","AUDI","AUDI RIO",2019,0
"832","AUDI","AUDI RS3",2019,837
"833","AUDI","AUDI RS4",2019,249
"834","AUDI","AUDI RS5",2019,407
"835","AUDI","AUDI RS6",2019,0
"836","AUDI","AUDI RS7",2019,0
"837","AUDI","AUDI RSQ3",2019,37
"838","AUDI","AUDI S1",2019,1
"839","AUDI","AUDI S3",2019,2705
"840","AUDI","AUDI S4",2019,227
"841","AUDI","AUDI S5",2019,85
"842","AUDI","AUDI S6",2019,117
"843","AUDI","AUDI S7",2019,70
"844","AUDI","AUDI S8",2019,0
"845","AUDI","AUDI SQ2",2019,881
"846","AUDI","AUDI SQ5",2019,464
"847","AUDI","AUDI SQ7",2019,170
"848","AUDI","AUDI TT",2019,331
"849","AUDI","AUDI TTRS",2019,216
"850","AUDI","AUDI TTS",2019,4003
"851","BENTLEY","BENTLEY ARNAGE",2019,0
"852","BENTLEY","BENTLEY AZURE",2019,0
"853","BENTLEY","BENTLEY BENTAYGA",2019,387
"854","BENTLEY","BENTLEY BROOKLANDS",2019,0
"855","BENTLEY","BENTLEY CONTINENTAL",2019,835
"856","BENTLEY","BENTLEY FLYING SPUR",2019,1
"857","BENTLEY","BENTLEY MULSANNE",2019,52
"858","BMW","BMW 1 SERIES",2019,23624
"859","BMW","BMW 2 SERIES",2019,14842
"860","BMW","BMW 3 SERIES",2019,25262
"861","BMW","BMW 4 SERIES",2019,10539
"862","BMW","BMW 5 SERIES",2019,15789
"863","BMW","BMW 6 SERIES",2019,1035
"864","BMW","BMW 7 SERIES",2019,1458
"865","BMW","BMW 8 SERIES",2019,1209
"866","BMW","BMW I3",2019,4596
"867","BMW","BMW I8",2019,248
"868","BMW","BMW M1",2019,3921
"869","BMW","BMW M2",2019,2604
"870","BMW","BMW M3",2019,561
"871","BMW","BMW M4",2019,1798
"872","BMW","BMW M5",2019,611
"873","BMW","BMW M6",2019,0
"874","BMW","BMW X1",2019,13529
"875","BMW","BMW X2",2019,6918
"876","BMW","BMW X3",2019,15773
"877","BMW","BMW X4",2019,3998
"878","BMW","BMW X5",2019,9055
"879","BMW","BMW X6",2019,643
"880","BMW","BMW X7",2019,523
"881","BMW","BMW Z3",2019,0
"882","BMW","BMW Z4",2019,1928
"883","BMW","BMW Z8",2019,0
"884","BRISTOL","BRISTOL FIGHTER",2019,0
"885","CADILLAC","CADILLAC BLS",2019,0
"886","CADILLAC","CADILLAC CTS",2019,1
"887","CADILLAC","CADILLAC ESCALADE",2019,1
"888","CADILLAC","CADILLAC STS",2019,0
"889","CHEVROLET","CHEVROLET AVEO",2019,0
"890","CHEVROLET","CHEVROLET CAMARO",2019,29
"891","CHEVROLET","CHEVROLET CAPTIVA",2019,0
"892","CHEVROLET","CHEVROLET CORVETTE",2019,14
"893","CHEVROLET","CHEVROLET CRUZE",2019,0
"894","CHEVROLET","CHEVROLET EPICA",2019,0
"895","CHEVROLET","CHEVROLET KALOS",2019,0
"896","CHEVROLET","CHEVROLET LACETTI",2019,0
"897","CHEVROLET","CHEVROLET MATIZ",2019,0
"898","CHEVROLET","CHEVROLET ORLANDO",2019,0
"899","CHEVROLET","CHEVROLET SPARK",2019,0
"900","CHEVROLET","CHEVROLET TACUMA",2019,0
"901","CHEVROLET","CHEVROLET TRAX",2019,0
"902","CHEVROLET","CHEVROLET VOLT",2019,0
"903","CHRYSLER","CHRYSLER 300",2019,0
"904","CHRYSLER","CHRYSLER 300C",2019,0
"905","CHRYSLER","CHRYSLER CROSSFIRE",2019,0
"906","CHRYSLER","CHRYSLER DELTA",2019,0
"907","CHRYSLER","CHRYSLER GRAND VOYAGER",2019,0
"908","CHRYSLER","CHRYSLER NEON",2019,0
"909","CHRYSLER","CHRYSLER PT CRUISER",2019,0
"910","CHRYSLER","CHRYSLER SEBRING",2019,0
"911","CHRYSLER","CHRYSLER VOYAGER",2019,0
"912","CHRYSLER","CHRYSLER YPSILON",2019,0
"913","CITROEN","CITROEN BERLINGO",2019,3485
"914","CITROEN","CITROEN C1",2019,5272
"915","CITROEN","CITROEN C2",2019,0
"916","CITROEN","CITROEN C3",2019,22544
"917","CITROEN","CITROEN C4",2019,8814
"918","CITROEN","CITROEN C5",2019,6499
"919","CITROEN","CITROEN C6",2019,0
"920","CITROEN","CITROEN C8",2019,0
"921","CITROEN","CITROEN C-CROSSER",2019,0
"922","CITROEN","CITROEN C-ZERO",2019,1
"923","CITROEN","CITROEN DISPATCH",2019,93
"924","CITROEN","CITROEN DS3",2019,0
"925","CITROEN","CITROEN DS4",2019,0
"926","CITROEN","CITROEN DS5",2019,0
"927","CITROEN","CITROEN NEMO",2019,0
"928","CITROEN","CITROEN SAXO",2019,0
"929","CITROEN","CITROEN SPACETOURER",2019,717
"930","CITROEN","CITROEN SYNERGIE",2019,0
"931","CITROEN","CITROEN XANTIA",2019,0
"932","CITROEN","CITROEN XSARA",2019,0
"933","CORVETTE","CORVETTE C6",2019,0
"934","DACIA","DACIA DUSTER",2019,14571
"935","DACIA","DACIA LOGAN",2019,2284
"936","DACIA","DACIA SANDERO",2019,12748
"937","DAEWOO","DAEWOO KALOS",2019,0
"938","DAEWOO","DAEWOO LACETTI",2019,0
"939","DAEWOO","DAEWOO LANOS",2019,0
"940","DAEWOO","DAEWOO LEGANZA",2019,0
"941","DAEWOO","DAEWOO MATIZ",2019,0
"942","DAEWOO","DAEWOO MUSSO",2019,0
"943","DAEWOO","DAEWOO NUBIRA",2019,0
"944","DAEWOO","DAEWOO TACUMA",2019,0
"945","DAIHATSU","DAIHATSU CHARADE",2019,0
"946","DAIHATSU","DAIHATSU COPEN",2019,0
"947","DAIHATSU","DAIHATSU CUORE",2019,0
"948","DAIHATSU","DAIHATSU FOURTRAK",2019,0
"949","DAIHATSU","DAIHATSU MATERIA",2019,0
"950","DAIHATSU","DAIHATSU SIRION",2019,0
"951","DAIHATSU","DAIHATSU TERIOS",2019,0
"952","DAIHATSU","DAIHATSU YRV",2019,0
"953","DODGE","DODGE AVENGER",2019,0
"954","DODGE","DODGE CALIBER",2019,0
"955","DODGE","DODGE JOURNEY",2019,4
"956","DODGE","DODGE NITRO",2019,0
"957","DS","DS DS3",2019,2168
"958","DS","DS DS4",2019,2
"959","DS","DS DS5",2019,5
"960","DS","DS DS7",2019,1457
"961","FERRARI","FERRARI 360",2019,0
"962","FERRARI","FERRARI 430",2019,0
"963","FERRARI","FERRARI 458",2019,0
"964","FERRARI","FERRARI 488",2019,274
"965","FERRARI","FERRARI 575M",2019,0
"966","FERRARI","FERRARI 599",2019,0
"967","FERRARI","FERRARI 612",2019,0
"968","FERRARI","FERRARI CALIFORNIA",2019,0
"969","FERRARI","FERRARI F430",2019,0
"970","FERRARI","FERRARI FF",2019,0
"971","FERRARI","FERRARI LAFERRARI",2019,1
"972","FERRARI","FERRARI PORTOFINO",2019,275
"973","FIAT","FIAT 124",2019,15
"974","FIAT","FIAT 500",2019,20425
"975","FIAT","FIAT 500L",2019,417
"976","FIAT","FIAT 500X",2019,3479
"977","FIAT","FIAT 850",2019,0
"978","FIAT","FIAT BARCHETTA",2019,0
"979","FIAT","FIAT BRAVA",2019,0
"980","FIAT","FIAT BRAVO",2019,0
"981","FIAT","FIAT CROMA",2019,0
"982","FIAT","FIAT DOBLO",2019,236
"983","FIAT","FIAT FIORINO",2019,2
"984","FIAT","FIAT IDEA",2019,0
"985","FIAT","FIAT MAREA",2019,0
"986","FIAT","FIAT MULTIPLA",2019,0
"987","FIAT","FIAT PANDA",2019,2537
"988","FIAT","FIAT PUNTO",2019,0
"989","FIAT","FIAT QUBO",2019,104
"990","FIAT","FIAT SCUDO",2019,0
"991","FIAT","FIAT SEDICI",2019,0
"992","FIAT","FIAT SEICENTO",2019,0
"993","FIAT","FIAT STILO",2019,0
"994","FIAT","FIAT TALENTO",2019,13
"995","FIAT","FIAT TIPO",2019,1601
"996","FIAT","FIAT ULYSSE",2019,0
"997","FORD","FORD B-MAX",2019,0
"998","FORD","FORD C-MAX",2019,2583
"999","FORD","FORD COUGAR",2019,0
"1000","FORD","FORD ECOSPORT",2019,24639
"1001","FORD","FORD EDGE",2019,990
"1002","FORD","FORD ESCORT",2019,0
"1003","FORD","FORD EXPLORER",2019,0
"1004","FORD","FORD F150",2019,0
"1005","FORD","FORD FIESTA",2019,74500
"1006","FORD","FORD FOCUS",2019,53901
"1007","FORD","FORD FREEDOM",2019,85
"1008","FORD","FORD FUSION",2019,1
"1009","FORD","FORD GALAXY",2019,2245
"1010","FORD","FORD GRAND C-MAX",2019,1058
"1011","FORD","FORD GT",2019,0
"1012","FORD","FORD INDEPENDENCE",2019,1089
"1013","FORD","FORD KA",2019,0
"1014","FORD","FORD KA+",2019,10044
"1015","FORD","FORD KUGA",2019,39672
"1016","FORD","FORD MAVERICK",2019,0
"1017","FORD","FORD MONDEO",2019,3836
"1018","FORD","FORD MONDEO TITANIUM",2019,636
"1019","FORD","FORD MUSTANG",2019,1198
"1020","FORD","FORD PUMA",2019,180
"1021","FORD","FORD RANGER",2019,1
"1022","FORD","FORD S-MAX",2019,2141
"1023","FORD","FORD STREETKA",2019,0
"1024","FORD","FORD TOURNEO CONNECT",2019,1874
"1025","FORD","FORD TOURNEO COURIER",2019,1130
"1026","FORD","FORD TOURNEO CUSTOM",2019,3097
"1027","FORD","FORD TRANSIT CONNECT",2019,225
"1028","FORD","FORD TRANSIT COURIER",2019,55
"1029","FORD","FORD TRANSIT CUSTOM",2019,500
"1030","HONDA","HONDA ACCORD",2019,1
"1031","HONDA","HONDA CIVIC",2019,12489
"1032","HONDA","HONDA CRV",2019,44
"1033","HONDA","HONDA CR-V",2019,7873
"1034","HONDA","HONDA CR-Z",2019,0
"1035","HONDA","HONDA FR-V",2019,0
"1036","HONDA","HONDA HR-V",2019,4663
"1037","HONDA","HONDA INSIGHT",2019,1
"1038","HONDA","HONDA INTEGRA",2019,0
"1039","HONDA","HONDA JAZZ",2019,16262
"1040","HONDA","HONDA LEGEND",2019,0
"1041","HONDA","HONDA NSX",2019,9
"1042","HONDA","HONDA ODYSSEY",2019,1
"1043","HONDA","HONDA PRELUDE",2019,0
"1044","HONDA","HONDA S2000",2019,0
"1045","HONDA","HONDA STEPWAGON",2019,0
"1046","HONDA","HONDA STREAM",2019,0
"1047","HUMMER","HUMMER H2",2019,0
"1048","HUMMER","HUMMER H3",2019,0
"1049","HYUNDAI","HYUNDAI ACCENT",2019,0
"1050","HYUNDAI","HYUNDAI AMICA",2019,0
"1051","HYUNDAI","HYUNDAI COUPE",2019,0
"1052","HYUNDAI","HYUNDAI ELANTRA",2019,0
"1053","HYUNDAI","HYUNDAI GENESIS",2019,0
"1054","HYUNDAI","HYUNDAI GETZ",2019,0
"1055","HYUNDAI","HYUNDAI GRANDEUR",2019,0
"1056","HYUNDAI","HYUNDAI I10",2019,17947
"1057","HYUNDAI","HYUNDAI I20",2019,7393
"1058","HYUNDAI","HYUNDAI I30",2019,4281
"1059","HYUNDAI","HYUNDAI I40",2019,524
"1060","HYUNDAI","HYUNDAI I800",2019,1734
"1061","HYUNDAI","HYUNDAI IONIQ",2019,8310
"1062","HYUNDAI","HYUNDAI IX20",2019,1564
"1063","HYUNDAI","HYUNDAI IX35",2019,0
"1064","HYUNDAI","HYUNDAI KONA",2019,8561
"1065","HYUNDAI","HYUNDAI LANTRA",2019,0
"1066","HYUNDAI","HYUNDAI MATRIX",2019,0
"1067","HYUNDAI","HYUNDAI SANTA FE",2019,1182
"1068","HYUNDAI","HYUNDAI SONATA",2019,0
"1069","HYUNDAI","HYUNDAI TERRACAN",2019,0
"1070","HYUNDAI","HYUNDAI TRAJET",2019,0
"1071","HYUNDAI","HYUNDAI TUCSON",2019,25445
"1072","HYUNDAI","HYUNDAI VELOSTER",2019,0
"1073","INFINITI","INFINITI FX30",2019,0
"1074","INFINITI","INFINITI Q30",2019,208
"1075","INFINITI","INFINITI Q50",2019,18
"1076","INFINITI","INFINITI Q60",2019,3
"1077","INFINITI","INFINITI Q70",2019,1
"1078","INFINITI","INFINITI QX30",2019,48
"1079","INFINITI","INFINITI QX50",2019,0
"1080","INFINITI","INFINITI QX70",2019,0
"1081","ISUZU","ISUZU D-MAX",2019,1
"1082","ISUZU","ISUZU TROOPER",2019,0
"1083","JAGUAR","JAGUAR EAGLE",2019,78
"1084","JAGUAR","JAGUAR E-PACE",2019,10661
"1085","JAGUAR","JAGUAR F TYPE",2019,753
"1086","JAGUAR","JAGUAR F-PACE",2019,9629
"1087","JAGUAR","JAGUAR F-TYPE",2019,705
"1088","JAGUAR","JAGUAR I-PACE",2019,3935
"1089","JAGUAR","JAGUAR S TYPE",2019,0
"1090","JAGUAR","JAGUAR X TYPE",2019,0
"1091","JAGUAR","JAGUAR XE SERIES",2019,4478
"1092","JAGUAR","JAGUAR XF SERIES",2019,3235
"1093","JAGUAR","JAGUAR XJ SERIES",2019,400
"1094","JAGUAR","JAGUAR XK SERIES",2019,0
"1095","JEEP","JEEP CHEROKEE",2019,25
"1096","JEEP","JEEP COMMANDER",2019,0
"1097","JEEP","JEEP COMPASS",2019,2969
"1098","JEEP","JEEP GRAND CHEROKEE",2019,249
